numberIterationErrors;maxRelativeError;minRelativeError;averageRelativeError;numberErrorsLessThan0.1;numberErrorsLessThan0.2;numberErrorsLessThan0.3;numberErrorsLessThan0.4;numberErrorsLessThan0.5;numberErrorsLessThan1;numberErrorsLessThan2;numberErrorsLessThan3;numberErrorsLessThan4;numberErrorsLessThan5;numberErrorsLessThan8;numberErrorsLessThan10;numberErrorsLessThan12;numberErrorsLessThan15
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.10673658134716406;0.10673658134716406;0.10673658134716406;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1.7134931401293396;1.7134931401293396;1.7134931401293396;0;0;0;0;0;0;1;1;1;1;1;1;1;1
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1.7159665368450494;1.7159665368450494;1.7159665368450494;0;0;0;0;0;0;1;1;1;1;1;1;1;1
1;0.10597553620386878;0.10597553620386878;0.10597553620386878;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1.9029933808098662;1.9029933808098662;1.9029933808098662;0;0;0;0;0;0;1;1;1;1;1;1;1;1
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1.9029933808098662;1.9029933808098662;1.9029933808098662;0;0;0;0;0;0;1;1;1;1;1;1;1;1
1;0.08580783990654366;0.08580783990654366;0.08580783990654366;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;19126.1283921209;19126.1283921209;19126.1283921209;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.7771235352416487;0.7771235352416487;0.7771235352416487;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;403132.17260343186;403132.17260343186;403132.17260343186;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.971453001418605;0.971453001418605;0.971453001418605;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.971453001418605;0.971453001418605;0.971453001418605;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.971453001418605;0.971453001418605;0.971453001418605;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.971453001418605;0.971453001418605;0.971453001418605;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.38924192075244374;0.38924192075244374;0.38924192075244374;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;52402.97984803436;52402.97984803436;52402.97984803436;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;403341.554052741;403341.554052741;403341.554052741;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.19452379564313338;0.19452379564313338;0.19452379564313338;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.1939408072446025;0.1939408072446025;0.1939408072446025;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;168300.61563574884;168300.61563574884;168300.61563574884;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;308305.82619172544;308305.82619172544;308305.82619172544;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.5827940690646922;0.5827940690646922;0.5827940690646922;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.7771235352416487;0.7771235352416487;0.7771235352416487;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.7771235352416487;0.7771235352416487;0.7771235352416487;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;231687.28677199324;231687.28677199324;231687.28677199324;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.7771235352416487;0.7771235352416487;0.7771235352416487;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;416495.4219864358;416495.4219864358;416495.4219864358;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;10004.093355875551;10004.093355875551;10004.093355875551;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;415462.48353057774;415462.48353057774;415462.48353057774;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.19491245457548728;0.19491245457548728;0.19491245457548728;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.971453001418605;0.971453001418605;0.971453001418605;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;384683.33002973243;384683.33002973243;384683.33002973243;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;394952.50354651274;394952.50354651274;394952.50354651274;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.7771235352416487;0.7771235352416487;0.7771235352416487;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.7771235352416487;0.7771235352416487;0.7771235352416487;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;0.971453001418605;0.971453001418605;0.971453001418605;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.0011659767970617384;0.0011659767970617384;0.0011659767970617384;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;255639.123768437;255639.123768437;255639.123768437;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;115832.43067296293;115832.43067296293;115832.43067296293;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.3888532618200898;0.3888532618200898;0.3888532618200898;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.1939408072446025;0.1939408072446025;0.1939408072446025;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0.5827940690646922;0.5827940690646922;0.5827940690646922;0;0;0;0;0;1;1;1;1;1;1;1;1;1
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.19471812510931033;0.19471812510931033;0.19471812510931033;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;165389.23434190327;165389.23434190327;165389.23434190327;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.38904759128626676;0.38904759128626676;0.38904759128626676;0;0;0;1;1;1;1;1;1;1;1;1;1;1
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;180332.3642122855;180332.3642122855;180332.3642122855;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.17415806758778;92.17415806758778;92.17415806758778;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;92.18368021143047;92.18368021143047;92.18368021143047;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;342720.45259332674;342720.45259332674;342720.45259332674;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;19532.946423366175;19532.946423366175;19532.946423366175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
